Symbol,Description,OrderID,Quantity,Action,Exchange,Side,Price,News
ADP,Automatic Data Processing Inc,2205,809000,M,2,S,104.51,50
ADSK,Autodesk Inc,3106,634000,M,3,B,81.16,0
AKAM,Akamai Technologies Inc,3107,756000,M,3,B,71.85,100
ALXN,Alexion Pharmaceuticals Inc,3208,567000,M,3,S,132.44,100
AMAT,Applied Materials Inc,3109,504000,M,3,B,34.99,0
AMGN,Amgen Inc,3210,513000,M,3,S,159.62,100
AMZN,Amazon.com Inc,3211,888000,M,3,S,832.3,0
ATVI,Activision Blizzard Inc,3112,211000,M,3,B,35.92,0
AVGO,Broadcom Ltd,1113,667000,M,1,B,203.78,0
BBBY,Bed Bath & Beyond Inc,2214,935000,M,2,S,42.04,0
BIDU,Baidu Inc,1215,573000,M,1,S,173.85,0
BIIB,Biogen Inc,3216,184000,M,3,S,282.05,50
BMRN,Biomarin Pharmaceutical Inc,2117,196000,M,2,B,88.93,50
CA,CA Inc,3218,854000,M,3,S,31.15,0
CELG,Celgene Corp,2219,554000,M,2,S,117.33,0
CERN,Cerner Corp,2220,994000,M,2,S,62.11,50
CHKP,Check Point Software Technologies Ltd,1221,452000,M,1,S,98.18,0
CHTR,Charter Communications Inc,3222,819000,M,3,S,322.05,50
CMCSA,Comcast Corp,2223,782000,M,2,S,78.88,0
COST,Costco Wholesale Corp,1224,818000,M,1,S,161.97,0
CSCO,Cisco Systems Inc,2225,352000,M,2,S,30.93,0
CSX,CSX Corp,1226,955000,M,1,S,47.5,50
CTRP,Ctrip.Com International Ltd,1127,387000,M,1,B,43.07,0
CTSH,Cognizant Technology Solutions Corp,2228,839000,M,2,S,52.91,0
CTXS,Citrix Systems Inc,1129,425000,M,1,B,71.4,0
DISCA,Discovery Communications Inc,3230,495000,M,3,S,32.61,0
DISCK,Discovery Communications Inc,3131,916000,M,3,B,27.42,0
DISH,DISH Network Corp,1132,540000,M,1,B,61.34,0
DLTR,Dollar Tree Inc,2233,757000,M,2,S,76.58,0
EA,Electronic Arts,3134,791000,M,3,B,84.63,0
EBAY,eBay Inc,3135,948000,M,3,B,32.34,0
ESRX,Express Scripts Holding Co,3236,632000,M,3,S,69.13,0
EXPE,Expedia Inc,2237,677000,M,2,S,118.05,50
FAST,Fastenal Co,3138,381000,M,3,B,49.85,0
FB,Facebook,3239,816000,M,3,S,133.43,50
FISV,Fiserv Inc,3240,968000,M,3,S,105.47,0
FOX,21st Century Fox Class B,3141,795000,M,3,B,31.37,0
FOXA,21st Century Fox Class A,3242,262000,M,3,S,32.13,0
GILD,Gilead Sciences Inc,3243,726000,M,3,S,72.69,0
GOOG,Alphabet Class C,2144,359000,M,2,B,789.77,0
GOOGL,Alphabet Class A,2145,523000,M,2,B,816.16,0
HSIC,Henry Schein Inc,2246,709000,M,2,S,160.41,0
ILMN,Illumina Inc,3147,127000,M,3,B,163.91,0
INCY,Incyte Corp,2248,987000,M,2,S,134.44,0
INTC,Intel Corp,2249,648000,M,2,S,36.32,0
INTU,Intuit Inc,1250,945000,M,1,S,117.83,100
ISRG,Intuitive Surgical Inc,3151,741000,M,3,B,697.23,100
AAL,American Airlines Group Inc,3201,186000,M,3,S,37.22,0
AAPL,Apple Inc,1102,804000,M,1,B,120.99,0
ADBE,Adobe Systems Inc,2103,488000,M,2,B,113.45,100
ADI,Analog Devices Inc,2204,473000,M,2,S,76.45,0
ADP,Automatic Data Processing Inc,3105,926000,M,3,B,99.8,0
ADSK,Autodesk Inc,1206,203000,M,1,S,81.15,0
AKAM,Akamai Technologies Inc,3107,668000,M,3,B,74.84,0
ALXN,Alexion Pharmaceuticals Inc,3108,624000,M,3,B,141.4,100
AMAT,Applied Materials Inc,3109,577000,M,3,B,35.04,0
AMGN,Amgen Inc,3110,128000,M,3,B,160.55,0
AMZN,Amazon.com Inc,2111,301000,M,2,B,832.28,0
ATVI,Activision Blizzard Inc,2212,183000,M,2,S,40.56,50
AVGO,Broadcom Ltd,1113,532000,M,1,B,203.82,0
BBBY,Bed Bath & Beyond Inc,2214,439000,M,2,S,39.97,0
BIDU,Baidu Inc,1115,1000000,M,1,B,173.85,0
BIIB,Biogen Inc,1116,995000,M,1,B,285.44,50
BMRN,Biomarin Pharmaceutical Inc,3117,485000,M,3,B,88.93,0
CA,CA Inc,2218,326000,M,2,S,31.12,0
CELG,Celgene Corp,1119,798000,M,1,B,117.15,0
CERN,Cerner Corp,1220,855000,M,1,S,57.98,0
CHKP,Check Point Software Technologies Ltd,3221,342000,M,3,S,98.19,0
CHTR,Charter Communications Inc,2122,810000,M,2,B,321.89,50
CMCSA,Comcast Corp,1123,728000,M,1,B,75.82,0
COST,Costco Wholesale Corp,1124,342000,M,1,B,161.81,0
CSCO,Cisco Systems Inc,1125,710000,M,1,B,30.74,0
CSX,CSX Corp,1226,952000,M,1,S,43.06,100
CTRP,Ctrip.Com International Ltd,3227,204000,M,3,S,43.23,100
CTSH,Cognizant Technology Solutions Corp,1128,530000,M,1,B,52.75,100
CTXS,Citrix Systems Inc,3129,173000,M,3,B,71.36,0
DISCA,Discovery Communications Inc,1130,998000,M,1,B,28.06,0
DISCK,Discovery Communications Inc,2131,236000,M,2,B,27.47,50
DISH,DISH Network Corp,2132,987000,M,2,B,61.35,0
DLTR,Dollar Tree Inc,2133,337000,M,2,B,76.52,100
EA,Electronic Arts,3234,156000,M,3,S,83.21,0
EBAY,eBay Inc,2235,620000,M,2,S,32.54,0
ESRX,Express Scripts Holding Co,3236,239000,M,3,S,69.2,100
EXPE,Expedia Inc,1237,519000,M,1,S,117.96,0
FAST,Fastenal Co,2238,976000,M,2,S,50.02,0
FB,Facebook,3139,593000,M,3,B,133.38,0
FISV,Fiserv Inc,2240,519000,M,2,S,105.45,0
FOX,21st Century Fox Class B,1141,968000,M,1,B,31.39,100
FOXA,21st Century Fox Class A,3242,861000,M,3,S,32,0
GILD,Gilead Sciences Inc,3143,464000,M,3,B,72.71,50
GOOG,Alphabet Class C,1244,443000,M,1,S,795.92,0
GOOGL,Alphabet Class A,2145,604000,M,2,B,815.12,50
HSIC,Henry Schein Inc,2146,286000,M,2,B,159.85,0
ILMN,Illumina Inc,2147,881000,M,2,B,161.89,0
INCY,Incyte Corp,3148,689000,M,3,B,124.37,0
INTC,Intel Corp,3249,251000,M,3,S,36.37,0
INTU,Intuit Inc,2150,187000,M,2,B,124.68,0
ISRG,Intuitive Surgical Inc,3251,794000,M,3,S,694.28,0
AAL,American Airlines Group Inc,3101,411000,M,3,B,44.18,0
AAPL,Apple Inc,3102,774000,M,3,B,128.97,0
ADBE,Adobe Systems Inc,1203,612000,M,1,S,106.44,0
ADI,Analog Devices Inc,3104,154000,M,3,B,76.27,100
ADP,Automatic Data Processing Inc,2205,444000,M,2,S,95.33,100
ADSK,Autodesk Inc,1206,267000,M,1,S,81.31,0
AKAM,Akamai Technologies Inc,3107,753000,M,3,B,68.79,0
ALXN,Alexion Pharmaceuticals Inc,2208,335000,M,2,S,141.6,50
AMAT,Applied Materials Inc,2209,959000,M,2,S,35.21,0
AMGN,Amgen Inc,1110,450000,M,1,B,159.55,0
AMZN,Amazon.com Inc,3111,872000,M,3,B,832.24,0
ATVI,Activision Blizzard Inc,2112,802000,M,2,B,35.94,0
AVGO,Broadcom Ltd,3113,560000,M,3,B,203.79,0
BBBY,Bed Bath & Beyond Inc,1114,466000,M,1,B,39.97,0
BIDU,Baidu Inc,1215,420000,M,1,S,174.05,50
BIIB,Biogen Inc,1216,935000,M,1,S,285.62,0
BMRN,Biomarin Pharmaceutical Inc,2117,351000,M,2,B,88.94,50
CA,CA Inc,3218,948000,M,3,S,31.13,0
CELG,Celgene Corp,3119,646000,M,3,B,117.19,0
CERN,Cerner Corp,2120,882000,M,2,B,53.88,0
CHKP,Check Point Software Technologies Ltd,1121,338000,M,1,B,98.15,0
CHTR,Charter Communications Inc,1222,658000,M,1,S,322.05,50
CMCSA,Comcast Corp,3123,497000,M,3,B,75.79,0
COST,Costco Wholesale Corp,2224,380000,M,2,S,162.02,0
CSCO,Cisco Systems Inc,1225,966000,M,1,S,30.78,0
CSX,CSX Corp,2226,796000,M,2,S,38.49,0
CTRP,Ctrip.Com International Ltd,1227,622000,M,1,S,53.26,50
CTSH,Cognizant Technology Solutions Corp,3228,968000,M,3,S,45.72,0
CTXS,Citrix Systems Inc,2229,271000,M,2,S,71.5,0
DISCA,Discovery Communications Inc,3230,527000,M,3,S,28.13,0
DISCK,Discovery Communications Inc,1231,288000,M,1,S,27.09,0
DISH,DISH Network Corp,3132,513000,M,3,B,61.33,100
DLTR,Dollar Tree Inc,1233,122000,M,1,S,67.71,0
EA,Electronic Arts,1234,381000,M,1,S,83.2,0
EBAY,eBay Inc,3135,265000,M,3,B,32.38,0
ESRX,Express Scripts Holding Co,2236,792000,M,2,S,71.13,0
EXPE,Expedia Inc,1237,558000,M,1,S,121,0
FAST,Fastenal Co,2238,247000,M,2,S,50.04,0
FB,Facebook,1239,173000,M,1,S,133.54,0
FISV,Fiserv Inc,3140,674000,M,3,B,105.45,0
FOX,21st Century Fox Class B,2241,203000,M,2,S,24.55,100
FOXA,21st Century Fox Class A,3142,326000,M,3,B,31.91,0
GILD,Gilead Sciences Inc,1143,340000,M,1,B,75.73,0
GOOG,Alphabet Class C,1244,611000,M,1,S,795.92,0
GOOGL,Alphabet Class A,2245,654000,M,2,S,815.67,0
HSIC,Henry Schein Inc,1246,846000,M,1,S,159.88,50
ILMN,Illumina Inc,3147,584000,M,3,B,161.86,100
INCY,Incyte Corp,2148,227000,M,2,B,124.42,0
INTC,Intel Corp,1249,474000,M,1,S,36.27,0
INTU,Intuit Inc,2150,814000,M,2,B,117.69,0
ISRG,Intuitive Surgical Inc,3151,442000,M,3,B,697.23,0
AAL,American Airlines Group Inc,1101,650000,M,1,B,44.14,50
AAPL,Apple Inc,2202,243000,M,2,S,129.05,0
ADBE,Adobe Systems Inc,3103,559000,M,3,B,113.37,0
ADI,Analog Devices Inc,3204,677000,M,3,S,73.44,100
ADP,Automatic Data Processing Inc,3205,492000,M,3,S,104.34,0
ADSK,Autodesk Inc,3106,848000,M,3,B,81.18,100
AKAM,Akamai Technologies Inc,1207,938000,M,1,S,69,0
ALXN,Alexion Pharmaceuticals Inc,1108,918000,M,1,B,136.91,0
AMAT,Applied Materials Inc,2109,528000,M,2,B,35.02,0
AMGN,Amgen Inc,2110,594000,M,2,B,159.57,0
AMZN,Amazon.com Inc,3211,591000,M,3,S,832.4,0
ATVI,Activision Blizzard Inc,2212,454000,M,2,S,40.44,0
AVGO,Broadcom Ltd,2113,924000,M,2,B,203.84,0
BBBY,Bed Bath & Beyond Inc,2114,261000,M,2,B,39.94,100
BIDU,Baidu Inc,2115,360000,M,2,B,172.9,0
BIIB,Biogen Inc,3116,576000,M,3,B,281.98,0
BMRN,Biomarin Pharmaceutical Inc,1217,192000,M,1,S,88.99,0
CA,CA Inc,2218,282000,M,2,S,31.14,0
CELG,Celgene Corp,2219,292000,M,2,S,117.29,0
CERN,Cerner Corp,3220,393000,M,3,S,53.85,0
CHKP,Check Point Software Technologies Ltd,3221,844000,M,3,S,98.39,0
CHTR,Charter Communications Inc,3222,311000,M,3,S,322.04,50
CMCSA,Comcast Corp,3223,906000,M,3,S,75.94,0
COST,Costco Wholesale Corp,3224,101000,M,3,S,161.83,0
CSCO,Cisco Systems Inc,1225,712000,M,1,S,30.79,0
CSX,CSX Corp,1226,924000,M,1,S,47.61,0
CTRP,Ctrip.Com International Ltd,3127,305000,M,3,B,48.17,50
CTSH,Cognizant Technology Solutions Corp,3128,751000,M,3,B,52.75,0
CTXS,Citrix Systems Inc,1229,783000,M,1,S,71.44,100
DISCA,Discovery Communications Inc,2230,868000,M,2,S,28.1,0
DISCK,Discovery Communications Inc,1131,175000,M,1,B,27.5,100
DISH,DISH Network Corp,3232,376000,M,3,S,71.44,0
DLTR,Dollar Tree Inc,2133,650000,M,2,B,76.51,0
EA,Electronic Arts,2234,226000,M,2,S,83.17,50
EBAY,eBay Inc,2235,149000,M,2,S,32.45,100
ESRX,Express Scripts Holding Co,2236,502000,M,2,S,69.25,0
EXPE,Expedia Inc,1237,215000,M,1,S,120.96,0
FAST,Fastenal Co,2238,903000,M,2,S,50.06,0
FB,Facebook,1239,452000,M,1,S,133.45,0
FISV,Fiserv Inc,1240,861000,M,1,S,105.68,0
FOX,21st Century Fox Class B,2141,866000,M,2,B,24.42,50
FOXA,21st Century Fox Class A,2142,371000,M,2,B,31.92,0
GILD,Gilead Sciences Inc,1243,872000,M,1,S,72.88,100
GOOG,Alphabet Class C,3144,822000,M,3,B,795.78,100
GOOGL,Alphabet Class A,1145,400000,M,1,B,815.08,0
HSIC,Henry Schein Inc,2146,408000,M,2,B,160.32,0
ILMN,Illumina Inc,1247,113000,M,1,S,163.89,0
INCY,Incyte Corp,3148,385000,M,3,B,124.39,0
INTC,Intel Corp,1149,783000,M,1,B,36.14,100
INTU,Intuit Inc,3250,538000,M,3,S,117.86,0
ISRG,Intuitive Surgical Inc,3251,486000,M,3,S,697.33,0
AAL,American Airlines Group Inc,3201,959000,M,3,S,40.75,100
AAPL,Apple Inc,2102,110000,M,2,B,128.93,0
ADBE,Adobe Systems Inc,3203,502000,M,3,S,113.5,100
ADI,Analog Devices Inc,2204,550000,M,2,S,73.25,0
ADP,Automatic Data Processing Inc,1205,449000,M,1,S,95.36,100
ADSK,Autodesk Inc,2106,313000,M,2,B,81.21,0
AKAM,Akamai Technologies Inc,2107,352000,M,2,B,68.77,100
ALXN,Alexion Pharmaceuticals Inc,2108,693000,M,2,B,132.42,50
AMAT,Applied Materials Inc,3209,136000,M,3,S,35.01,0
AMGN,Amgen Inc,1210,868000,M,1,S,159.74,0
AMZN,Amazon.com Inc,3111,755000,M,3,B,832.3,0
ATVI,Activision Blizzard Inc,3212,389000,M,3,S,40.56,100
AVGO,Broadcom Ltd,2213,242000,M,2,S,203.85,0
BBBY,Bed Bath & Beyond Inc,3214,947000,M,3,S,42.11,100
BIDU,Baidu Inc,3215,434000,M,3,S,173.96,0
BIIB,Biogen Inc,2116,173000,M,2,B,282.03,0
BMRN,Biomarin Pharmaceutical Inc,2217,884000,M,2,S,89.01,0
CA,CA Inc,2218,491000,M,2,S,31.19,0
CELG,Celgene Corp,1219,535000,M,1,S,117.36,0
CERN,Cerner Corp,3120,684000,M,3,B,53.89,0
CHKP,Check Point Software Technologies Ltd,2221,578000,M,2,S,98.31,0
CHTR,Charter Communications Inc,2222,672000,M,2,S,321.98,0
CMCSA,Comcast Corp,3123,253000,M,3,B,75.81,0
COST,Costco Wholesale Corp,3224,934000,M,3,S,161.85,0
CSCO,Cisco Systems Inc,1125,534000,M,1,B,30.77,0
CSX,CSX Corp,1126,525000,M,1,B,47.39,50
CTRP,Ctrip.Com International Ltd,2227,722000,M,2,S,48.32,100
CTSH,Cognizant Technology Solutions Corp,1228,573000,M,1,S,52.95,0
CTXS,Citrix Systems Inc,1229,300000,M,1,S,64.42,0
DISCA,Discovery Communications Inc,2130,466000,M,2,B,28.02,100
DISCK,Discovery Communications Inc,1131,573000,M,1,B,26.5,0
DISH,DISH Network Corp,1132,579000,M,1,B,61.39,0
DLTR,Dollar Tree Inc,1133,492000,M,1,B,76.53,0
EA,Electronic Arts,1234,833000,M,1,S,84.82,0
EBAY,eBay Inc,1135,454000,M,1,B,24.36,0
ESRX,Express Scripts Holding Co,3236,641000,M,3,S,69.11,0
EXPE,Expedia Inc,1137,137000,M,1,B,120.84,100
FAST,Fastenal Co,1238,535000,M,1,S,50.03,0
FB,Facebook,2139,789000,M,2,B,133.39,0
FISV,Fiserv Inc,2240,935000,M,2,S,105.52,0
FOX,21st Century Fox Class B,1141,760000,M,1,B,27.94,0
FOXA,21st Century Fox Class A,1242,677000,M,1,S,31.99,0
GILD,Gilead Sciences Inc,1243,710000,M,1,S,78.71,0
GOOG,Alphabet Class C,1144,562000,M,1,B,789.77,0
GOOGL,Alphabet Class A,1145,747000,M,1,B,815.05,0
HSIC,Henry Schein Inc,3246,879000,M,3,S,159.9,0
ILMN,Illumina Inc,1147,329000,M,1,B,161.8,100
INCY,Incyte Corp,3148,595000,M,3,B,124.39,0
INTC,Intel Corp,3149,814000,M,3,B,31.19,0
INTU,Intuit Inc,2250,323000,M,2,S,117.84,0
ISRG,Intuitive Surgical Inc,3251,591000,M,3,S,697.32,0
AAL,American Airlines Group Inc,2101,636000,M,2,B,37.09,0
AAPL,Apple Inc,1202,766000,M,1,S,129.17,0
ADBE,Adobe Systems Inc,3103,300000,M,3,B,106.45,0
ADI,Analog Devices Inc,3104,574000,M,3,B,76.26,0
ADP,Automatic Data Processing Inc,1105,270000,M,1,B,104.25,100
ADSK,Autodesk Inc,3106,239000,M,3,B,81.16,0
AKAM,Akamai Technologies Inc,3107,550000,M,3,B,74.79,0
ALXN,Alexion Pharmaceuticals Inc,2208,173000,M,2,S,137.01,0
AMAT,Applied Materials Inc,1109,580000,M,1,B,35.04,0
AMGN,Amgen Inc,3110,775000,M,3,B,159.55,100
AMZN,Amazon.com Inc,3211,576000,M,3,S,832.37,0
ATVI,Activision Blizzard Inc,3112,186000,M,3,B,31.42,0
AVGO,Broadcom Ltd,2213,859000,M,2,S,203.88,0
BBBY,Bed Bath & Beyond Inc,1214,436000,M,1,S,42,0
BIDU,Baidu Inc,2115,149000,M,2,B,173.86,100
BIIB,Biogen Inc,1116,403000,M,1,B,282.02,0
BMRN,Biomarin Pharmaceutical Inc,3217,201000,M,3,S,89.09,0
CA,CA Inc,3218,690000,M,3,S,31.29,0
CELG,Celgene Corp,3119,382000,M,3,B,117.27,0
CERN,Cerner Corp,3120,912000,M,3,B,53.88,0
CHKP,Check Point Software Technologies Ltd,3121,590000,M,3,B,98.22,50
CHTR,Charter Communications Inc,1222,746000,M,1,S,327.18,0
CMCSA,Comcast Corp,1223,711000,M,1,S,75.97,0
COST,Costco Wholesale Corp,3124,581000,M,3,B,161.76,0
CSCO,Cisco Systems Inc,2125,241000,M,2,B,30.81,100
CSX,CSX Corp,1226,221000,M,1,S,42.96,0
CTRP,Ctrip.Com International Ltd,1127,265000,M,1,B,53.19,0
CTSH,Cognizant Technology Solutions Corp,1228,179000,M,1,S,52.91,0
CTXS,Citrix Systems Inc,1229,222000,M,1,S,71.4,0
DISCA,Discovery Communications Inc,1130,276000,M,1,B,36.99,0
DISCK,Discovery Communications Inc,1231,590000,M,1,S,27.56,0
DISH,DISH Network Corp,3132,632000,M,3,B,61.39,0
DLTR,Dollar Tree Inc,3233,332000,M,3,S,76.63,0
EA,Electronic Arts,2234,277000,M,2,S,83.19,100
EBAY,eBay Inc,3135,621000,M,3,B,32.32,0
ESRX,Express Scripts Holding Co,2236,441000,M,2,S,69.18,0
EXPE,Expedia Inc,1137,397000,M,1,B,114.88,0
FAST,Fastenal Co,1138,833000,M,1,B,49.88,0
FB,Facebook,2139,434000,M,2,B,133.43,0
FISV,Fiserv Inc,2140,965000,M,2,B,105.48,0
FOX,21st Century Fox Class B,1141,532000,M,1,B,31.49,0
FOXA,21st Century Fox Class A,1242,602000,M,1,S,32.09,100
GILD,Gilead Sciences Inc,2143,415000,M,2,B,72.69,0
GOOG,Alphabet Class C,1244,128000,M,1,S,795.77,0
GOOGL,Alphabet Class A,3145,845000,M,3,B,815.04,50
HSIC,Henry Schein Inc,2246,528000,M,2,S,159.85,0
ILMN,Illumina Inc,1247,673000,M,1,S,163.95,0
INCY,Incyte Corp,3148,537000,M,3,B,124.43,0
INTC,Intel Corp,1249,460000,M,1,S,36.24,0
INTU,Intuit Inc,3150,631000,M,3,B,117.68,0
ISRG,Intuitive Surgical Inc,1151,475000,M,1,B,697.22,0
AAL,American Airlines Group Inc,2201,903000,M,2,S,44.29,100
AAPL,Apple Inc,3202,486000,M,3,S,129.17,0
ADBE,Adobe Systems Inc,3203,535000,M,3,S,113.46,50
ADI,Analog Devices Inc,1204,180000,M,1,S,76.45,0
ADP,Automatic Data Processing Inc,3105,387000,M,3,B,104.27,0
ADSK,Autodesk Inc,3106,852000,M,3,B,81.19,0
AKAM,Akamai Technologies Inc,1107,839000,M,1,B,68.82,50
ALXN,Alexion Pharmaceuticals Inc,1208,980000,M,1,S,132.47,100
AMAT,Applied Materials Inc,1109,825000,M,1,B,35.03,0
AMGN,Amgen Inc,3210,845000,M,3,S,160.67,0
AMZN,Amazon.com Inc,1211,590000,M,1,S,832.41,0
ATVI,Activision Blizzard Inc,2112,177000,M,2,B,40.37,0
AVGO,Broadcom Ltd,2213,631000,M,2,S,204.01,0
BBBY,Bed Bath & Beyond Inc,3114,968000,M,3,B,39.89,50
BIDU,Baidu Inc,3215,120000,M,3,S,172.05,0
BIIB,Biogen Inc,1116,720000,M,1,B,282.02,0
BMRN,Biomarin Pharmaceutical Inc,1217,701000,M,1,S,89.06,0
CA,CA Inc,2118,131000,M,2,B,31.09,100
CELG,Celgene Corp,3219,977000,M,3,S,117.45,0
CERN,Cerner Corp,1120,388000,M,1,B,53.93,0
CHKP,Check Point Software Technologies Ltd,3121,465000,M,3,B,99.75,0
CHTR,Charter Communications Inc,3222,533000,M,3,S,327.12,100
CMCSA,Comcast Corp,2223,291000,M,2,S,75.99,0
COST,Costco Wholesale Corp,2224,927000,M,2,S,161.9,0
CSCO,Cisco Systems Inc,1225,233000,M,1,S,37.78,50
CSX,CSX Corp,3126,534000,M,3,B,47.35,0
CTRP,Ctrip.Com International Ltd,2127,112000,M,2,B,43.17,50
CTSH,Cognizant Technology Solutions Corp,2128,447000,M,2,B,52.72,100
CTXS,Citrix Systems Inc,3129,844000,M,3,B,71.31,0
DISCA,Discovery Communications Inc,1130,850000,M,1,B,28,0
DISCK,Discovery Communications Inc,1231,556000,M,1,S,27.73,0
DISH,DISH Network Corp,3232,554000,M,3,S,61.54,0
DLTR,Dollar Tree Inc,3233,418000,M,3,S,76.49,0
EA,Electronic Arts,3134,956000,M,3,B,86.21,0
EBAY,eBay Inc,2135,643000,M,2,B,32.33,0
ESRX,Express Scripts Holding Co,2236,860000,M,2,S,69.22,0
EXPE,Expedia Inc,3237,944000,M,3,S,120.95,0
FAST,Fastenal Co,1238,904000,M,1,S,50.02,100
FB,Facebook,1139,413000,M,1,B,133.45,0
FISV,Fiserv Inc,3140,653000,M,3,B,105.44,100
FOX,21st Century Fox Class B,1141,834000,M,1,B,31.47,0
FOXA,21st Century Fox Class A,3142,677000,M,3,B,23.87,0
GILD,Gilead Sciences Inc,3143,1000000,M,3,B,72.69,100
GOOG,Alphabet Class C,2244,991000,M,2,S,795.89,100
GOOGL,Alphabet Class A,3245,770000,M,3,S,815.71,0
HSIC,Henry Schein Inc,2146,631000,M,2,B,159.82,0
ILMN,Illumina Inc,3147,836000,M,3,B,161.78,50
INCY,Incyte Corp,2248,283000,M,2,S,124.47,0
INTC,Intel Corp,2149,681000,M,2,B,36.18,0
INTU,Intuit Inc,3250,621000,M,3,S,117.67,0
ISRG,Intuitive Surgical Inc,2251,298000,M,2,S,697.39,0
AAL,American Airlines Group Inc,1201,795000,M,1,S,37.3,100
AAPL,Apple Inc,3102,551000,M,3,B,128.96,0
ADBE,Adobe Systems Inc,1103,487000,M,1,B,109.93,0
ADI,Analog Devices Inc,1204,413000,M,1,S,76.5,0
ADP,Automatic Data Processing Inc,2205,920000,M,2,S,95.45,0
ADSK,Autodesk Inc,1106,809000,M,1,B,81.21,100
AKAM,Akamai Technologies Inc,1207,249000,M,1,S,71.96,0
ALXN,Alexion Pharmaceuticals Inc,3208,991000,M,3,S,141.45,0
AMAT,Applied Materials Inc,3109,131000,M,3,B,35.02,0
AMGN,Amgen Inc,3210,878000,M,3,S,159.74,0
AMZN,Amazon.com Inc,2111,507000,M,2,B,832.34,0
ATVI,Activision Blizzard Inc,1212,340000,M,1,S,40.49,0
AVGO,Broadcom Ltd,1113,903000,M,1,B,203.91,100
BBBY,Bed Bath & Beyond Inc,1214,452000,M,1,S,41.05,50
BIDU,Baidu Inc,1215,572000,M,1,S,174.04,0
BIIB,Biogen Inc,1216,646000,M,1,S,282.01,0
BMRN,Biomarin Pharmaceutical Inc,2117,895000,M,2,B,88.95,100
CA,CA Inc,1218,160000,M,1,S,38.11,50
CELG,Celgene Corp,2119,820000,M,2,B,117.25,0
CERN,Cerner Corp,2120,365000,M,2,B,53.92,0
CHKP,Check Point Software Technologies Ltd,1221,902000,M,1,S,98.27,0
CHTR,Charter Communications Inc,2222,922000,M,2,S,317.19,0
CMCSA,Comcast Corp,2223,686000,M,2,S,76,50
COST,Costco Wholesale Corp,1124,260000,M,1,B,161.74,0
CSCO,Cisco Systems Inc,2125,638000,M,2,B,34.32,50
CSX,CSX Corp,1226,207000,M,1,S,47.49,0
CTRP,Ctrip.Com International Ltd,3127,684000,M,3,B,48.13,0
CTSH,Cognizant Technology Solutions Corp,1128,241000,M,1,B,45.7,0
CTXS,Citrix Systems Inc,2129,424000,M,2,B,71.32,100
DISCA,Discovery Communications Inc,3230,165000,M,3,S,28.03,0
DISCK,Discovery Communications Inc,3131,605000,M,3,B,27.53,0
DISH,DISH Network Corp,1232,858000,M,1,S,61.37,0
DLTR,Dollar Tree Inc,1233,373000,M,1,S,76.54,0
EA,Electronic Arts,1134,316000,M,1,B,83.24,50
EBAY,eBay Inc,1135,683000,M,1,B,32.28,0
ESRX,Express Scripts Holding Co,1136,306000,M,1,B,69.01,100
EXPE,Expedia Inc,3237,703000,M,3,S,121.05,50
FAST,Fastenal Co,1238,459000,M,1,S,56.01,50
FB,Facebook,1239,568000,M,1,S,133.42,100
FISV,Fiserv Inc,1240,837000,M,1,S,99.56,0
FOX,21st Century Fox Class B,2241,710000,M,2,S,31.61,100
FOXA,21st Century Fox Class A,1242,185000,M,1,S,31.87,100
GILD,Gilead Sciences Inc,3143,788000,M,3,B,78.66,0
GOOG,Alphabet Class C,1244,445000,M,1,S,789.67,50
GOOGL,Alphabet Class A,3145,880000,M,3,B,815.06,0
HSIC,Henry Schein Inc,2246,305000,M,2,S,159.93,0
ILMN,Illumina Inc,2147,492000,M,2,B,162.83,100
INCY,Incyte Corp,2248,994000,M,2,S,124.6,0
INTC,Intel Corp,3249,572000,M,3,S,36.18,0
INTU,Intuit Inc,3150,324000,M,3,B,117.65,0
ISRG,Intuitive Surgical Inc,2151,329000,M,2,B,697.24,0
AAL,American Airlines Group Inc,2101,282000,M,2,B,37.19,100
AAPL,Apple Inc,3202,928000,M,3,S,129.13,0
ADBE,Adobe Systems Inc,1203,329000,M,1,S,113.45,0
ADI,Analog Devices Inc,1204,684000,M,1,S,76.33,50
ADP,Automatic Data Processing Inc,3205,643000,M,3,S,95.44,0
ADSK,Autodesk Inc,3206,306000,M,3,S,81.43,0
AKAM,Akamai Technologies Inc,2207,246000,M,2,S,68.86,0
ALXN,Alexion Pharmaceuticals Inc,1108,473000,M,1,B,132.4,0
AMAT,Applied Materials Inc,2209,821000,M,2,S,35.09,0
AMGN,Amgen Inc,2110,232000,M,2,B,159.59,50
AMZN,Amazon.com Inc,1111,623000,M,1,B,832.39,0
ATVI,Activision Blizzard Inc,3212,474000,M,3,S,40.51,0
AVGO,Broadcom Ltd,1113,332000,M,1,B,213.87,0
BBBY,Bed Bath & Beyond Inc,1114,422000,M,1,B,40.91,0
BIDU,Baidu Inc,1115,861000,M,1,B,173.89,0
BIIB,Biogen Inc,1216,592000,M,1,S,282.05,0
BMRN,Biomarin Pharmaceutical Inc,2117,683000,M,2,B,88.95,0
CA,CA Inc,3218,292000,M,3,S,34.62,0
CELG,Celgene Corp,3119,589000,M,3,B,117.29,50
CERN,Cerner Corp,2220,614000,M,2,S,53.99,0
CHKP,Check Point Software Technologies Ltd,1221,516000,M,1,S,98.49,0
